date,mark,strategy,universe_ew
2021-04-05,close,1.854152537321381,1.4438775717295942
2021-04-06,close,1.8554906916569076,1.4580445859544213
2021-04-07,close,1.898639946422859,1.4747907038973878
2021-04-08,close,1.9363760031287738,1.4941812245872685
2021-04-09,close,1.9158071131507775,1.5056559958233773
2021-04-12,close,1.7973942221206969,1.4249327465828558
2021-04-13,close,1.8226575928992788,1.4496195389097581
2021-04-15,close,1.8459700610645244,1.4490213296996486
2021-04-16,close,1.8400907829909512,1.4616523043874734
2021-04-19,close,1.8093068569851187,1.4326986265048707
2021-04-20,close,1.8242185755762907,1.4436484094285853
2021-04-22,close,1.8704949499938848,1.4603697263293824
2021-04-23,close,1.873742346140547,1.4663635118319291
2021-04-26,close,1.882657919896351,1.4833980664368516
2021-04-27,close,1.9159803024855833,1.505680957547194
2021-04-28,close,1.907238037623858,1.520191971987341
2021-04-29,close,1.9410973850367732,1.5248803912921165
2021-04-30,close,1.9665311110660844,1.5285874860933215
2021-05-03,close,2.0568504588035075,1.56213298918945
2021-05-04,close,2.0680299703119367,1.5494367009500836
2021-05-05,close,2.090089481370923,1.566317825876456
2021-05-06,close,2.079082999618991,1.5780507353944362
2021-05-07,close,2.124395339056552,1.5879296473451385
2021-05-10,close,2.1771391573542664,1.6192681958692678
2021-05-11,close,2.1810944519946167,1.6344083321878735
2021-05-12,close,2.155396225405051,1.6236186186081711
2021-05-14,close,2.0778382435262017,1.6063702697646873
2021-05-17,close,2.1164263954460414,1.6373625774666458
2021-05-18,close,2.1318282060062352,1.6534502818638808
2021-05-19,close,2.1307066656694165,1.6653380725739708
2021-05-20,close,2.108005103509379,1.6723233348929314
2021-05-21,close,2.153472999819259,1.6821193246631625
2021-05-24,close,2.1710518896987043,1.6975201589102846
2021-05-25,close,2.1830388952741524,1.7060712180385944
2021-05-26,close,2.183479543167321,1.7223588133570633
2021-05-27,close,2.1571099091048622,1.7248647594255404
2021-05-28,close,2.1401148806699553,1.7159045140919444
2021-05-31,close,2.140144075903055,1.7236661591483797
2021-06-01,close,2.117288044653696,1.7137699558384363
2021-06-02,close,2.1173956002632432,1.7423225278644323
2021-06-03,close,2.109659854876373,1.7633609407641628
2021-06-04,close,2.1245456588170506,1.7737159235291313
2021-06-07,close,2.1435221162931324,1.8015734388987383
2021-06-08,close,2.124703135008218,1.814222185715548
2021-06-09,close,2.1252919131251478,1.7985889563445974
2021-06-10,close,2.1774614635644824,1.8328078571989395
2021-06-11,close,2.245249765999527,1.843211490323517
2021-06-14,close,2.3109790853811503,1.8428041651543106
2021-06-15,close,2.295739567256437,1.8568057559032018
2021-06-16,close,2.2719390887970525,1.8492575624992944
2021-06-17,close,2.256778411569008,1.838211906732451
2021-06-18,close,2.211694622391608,1.8209311337189773
2021-06-21,close,2.23062200535509,1.8383209537043301
2021-06-22,close,2.241687523169415,1.854178065553772
2021-06-23,close,2.228657308760972,1.8506824732976779
2021-06-24,close,2.23153525575886,1.8501565249726515
2021-06-25,close,2.2628859919955975,1.8603255620476595
2021-06-28,close,2.281561225805611,1.8769102760505214
2021-06-29,close,2.2810752197189843,1.8825257592917648
2021-06-30,close,2.3435746035129967,1.8922351019561776
2021-07-01,close,2.3268134208715674,1.9002394745874285
2021-07-02,close,2.337155426027547,1.9180763512102255
2021-07-05,close,2.3800196138431238,1.9459222815518322
2021-07-06,close,2.3853791829640256,1.9378499092863728
2021-07-07,close,2.424279636831434,1.9479197692590344
2021-07-08,close,2.403109609537681,1.9445996673244605
2021-07-09,close,2.4562868576143257,1.9617005485496894
2021-07-12,close,2.4670409183837965,1.9827803456126576
2021-07-13,close,2.4709215208994038,1.9953694379499667
2021-07-14,close,2.4735832527546435,2.0065729935544963
2021-07-15,close,2.498468055481799,2.0107593710101708
2021-07-16,close,2.508431731877299,2.0199652770699985
2021-07-19,close,2.519077755565502,2.0284784281847874
2021-07-20,close,2.4781652103223415,1.9980908686627499
2021-07-22,close,2.54995685693294,2.0301420989773002
2021-07-23,close,2.6066566432899916,2.0298970747638307
2021-07-26,close,2.628582884150869,2.044029230891042
2021-07-27,close,2.6538617963596924,2.046864661730989
2021-07-28,close,2.670250054403058,2.040609732844009
2021-07-29,close,2.7134872309563782,2.0620364861595424
2021-07-30,close,2.7058681565099825,2.0703170854061788
2021-08-02,close,2.7293808218797024,2.098349487760233
2021-08-03,close,2.7362697312353452,2.107702757201049
2021-08-04,close,2.7086151619454357,2.07557875865459
2021-08-05,close,2.738297021650182,2.0623040882705745
2021-08-06,close,2.713819253170198,2.0701679393655907
2021-08-09,close,2.6598016015062598,2.0511872736537686
2021-08-10,close,2.5448081023742235,1.9862648684940416
2021-08-11,close,2.6023161244380995,1.9755010480642703
2021-08-12,close,2.65269867673899,2.0315743402384516
2021-08-13,close,2.6496004415474914,2.029604915907217
2021-08-16,close,2.642789196091038,2.007725149187293
2021-08-17,close,2.621127400390429,1.9939606121491464
2021-08-18,close,2.6021585407410592,1.9816537198868065
2021-08-20,close,2.4837608991471747,1.9356381027467282
2021-08-23,close,2.398185421589871,1.8826307975746965
2021-08-24,close,2.479136680302241,1.928229436754699
2021-08-25,close,2.4840726946606324,1.9473269482899729
2021-08-26,close,2.454165153435941,1.953058669859133
2021-08-27,close,2.481228940569051,1.9669343666949348
2021-08-30,close,2.5526372504545862,1.9946642058935116
2021-08-31,close,2.581014333304835,2.000159307332186
2021-09-01,close,2.5787105369973666,2.001737301099604
2021-09-02,close,2.5913733261391316,2.0262942431828717
2021-09-03,close,2.599260065586817,2.0343258876520043
2021-09-06,close,2.6136830906310435,2.044109316672348
2021-09-07,close,2.6062010328548553,2.0352531506901745
2021-09-08,close,2.6493835527442604,2.0499556874711544
2021-09-09,close,2.6655680676685707,2.062244408130635
2021-09-13,close,2.684041123032066,2.0749903381532304
2021-09-14,close,2.6788184654557714,2.092572870392184
2021-09-15,close,2.6957568731498833,2.112025362664081
2021-09-16,close,2.6902986636958097,2.1083588207760315
2021-09-17,close,2.6521448964877026,2.0839512761341408
2021-09-20,close,2.5351452747066476,2.044523948365321
2021-09-21,close,2.5401219066539737,2.05054672896441
2021-09-22,close,2.5861109021002138,2.077966253477588
2021-09-23,close,2.615380319501252,2.0938161757747698
2021-09-24,close,2.597574351835611,2.0852956071507704
2021-09-27,close,2.628203560809493,2.0863894137273884
2021-09-28,close,2.6366401594700637,2.0806587351982864
2021-09-29,close,2.6644269307252992,2.0950494508868944
2021-09-30,close,2.663670817280474,2.1035611109919126
2021-10-01,close,2.6994855825972053,2.1148662607793898
2021-10-04,close,2.749930094454942,2.150030917289909
2021-10-05,close,2.797447393038744,2.1741223183079015
2021-10-06,close,2.766740005481413,2.15737574093657
2021-10-07,close,2.782873863471704,2.1838722885739603
2021-10-08,close,2.7836090072185793,2.1894829729270135
2021-10-11,close,2.8036400181540553,2.2002260392896846
2021-10-12,close,2.7987801368113625,2.205440457614897
2021-10-13,close,2.8262096582237786,2.216747927265391
2021-10-14,close,2.8476002160662905,2.2221980600374773
2021-10-18,close,2.9869377595502433,2.2340160590224496
2021-10-19,close,2.9383543880527014,2.190442352575495
2021-10-20,close,2.868060282322156,2.145217344765395
2021-10-21,close,2.8651704545532155,2.141176874705828
2021-10-22,close,2.83248148362864,2.1231448430875384
2021-10-25,close,2.768813448801666,2.086111128211977
2021-10-26,close,2.846421060681561,2.1291116521082554
2021-10-27,close,2.852769576037673,2.1422328065232854
2021-10-28,close,2.8066448719245822,2.1051620878960984
2021-10-29,close,2.7977908214733223,2.100259565166914
2021-11-01,close,2.875348190012869,2.1301877101088973
2021-11-02,close,2.896577621812648,2.149112972301062
2021-11-03,close,2.940301061708868,2.147109906296352
2021-11-04,close,2.9765472663329184,2.1762959632491228
2021-11-08,close,2.9962026704419737,2.192029316115813
2021-11-09,close,2.987782885265765,2.208502384629771
2021-11-10,close,2.9408882762745554,2.2103767719330882
2021-11-11,close,2.9371670109924644,2.2013067225738596
2021-11-12,close,2.9110124443380765,2.1966121474373583
2021-11-15,close,2.8850646612627937,2.1766431273940556
2021-11-16,close,2.88424609886499,2.1809040934273565
2021-11-17,close,2.8809483821683557,2.17695620082117
2021-11-18,close,2.800975804994323,2.1422118944973807
2021-11-22,close,2.7418521074060336,2.0779830835981272
2021-11-23,close,2.8136273334630615,2.1217000913010624
2021-11-24,close,2.8312627963937156,2.1351156959560664
2021-11-25,close,2.854617185617715,2.159283223865382
2021-11-26,close,2.730762934120231,2.1024087916165413
2021-11-29,close,2.7070953523667707,2.0508197686653866
2021-11-30,close,2.7085468718206642,2.0664297287124134
2021-12-01,close,2.7702000986785555,2.0821065396603564
2021-12-02,close,2.7839890162505445,2.1141457730873983
2021-12-03,close,2.7940110036847994,2.1219857719370876
2021-12-06,close,2.756298542613665,2.100107813587865
2021-12-07,close,2.8016800553142973,2.132516749039735
2021-12-08,close,2.8229915537860246,2.1631107514966312
2021-12-09,close,2.831819238818495,2.1817669309392507
2021-12-10,close,2.827491638437071,2.201801014317484
2021-12-13,close,2.8159290668341885,2.206809980692608
2021-12-14,close,2.8223988565626223,2.2142425274618343
2021-12-15,close,2.7870467897705837,2.211184291300309
2021-12-16,close,2.784227345352898,2.196893765845291
2021-12-17,close,2.7277888986134013,2.147032603787103
2021-12-20,close,2.623488248748084,2.069909256858836
2021-12-21,close,2.681842205200055,2.1009854713378133
2021-12-22,close,2.7137484240254044,2.1379720293218076
2021-12-23,close,2.726023325577927,2.1572832430262254
2021-12-24,close,2.7114668792494125,2.145363239586554
2021-12-27,close,2.711337375054921,2.1619353990046895
2021-12-28,close,2.754772068129808,2.199538033639679
2021-12-29,close,2.7374981459810916,2.211828920097184
2021-12-30,close,2.7430991659977257,2.215779116113511
2021-12-31,close,2.776604136239592,2.240038987000322
2022-01-03,close,2.827000426187675,2.273609946431101
2022-01-04,close,2.831205985366476,2.285452321977835
2022-01-05,close,2.8442419310173883,2.2932630275458
2022-01-06,close,2.8591634586363557,2.306408305501268
2022-01-07,close,2.9156644412827375,2.323231912536227
2022-01-10,close,2.9497425121333523,2.3560577774691813
2022-01-11,close,2.902632628388974,2.3589820337578034
2022-01-12,close,2.9606412903317723,2.3700459603667077
2022-01-13,close,3.0123488499371196,2.3826924843572463
2022-01-14,close,3.0101863489566307,2.4035709867114754
2022-01-17,close,3.023484351906511,2.430886662543271
2022-01-18,close,2.983901708096984,2.3876207702075485
2022-01-19,close,3.007457661716444,2.3946256650353304
2022-01-20,close,2.9951758735761227,2.403660003652423
2022-01-21,close,2.958149952425967,2.3586042930111586
2022-01-24,close,2.8498813715650493,2.247521090098101
2022-01-25,close,2.8857256932394804,2.280382784849999
2022-01-27,close,2.934819509757981,2.2747073856252293
2022-01-28,close,2.9148744871927414,2.287813420814599
2022-01-31,close,2.939816702173969,2.2961443716982997
2022-02-01,close,2.991016526580272,2.307606810963239
2022-02-02,close,3.0333273744118494,2.347550115913107
2022-02-03,close,3.0330797894753347,2.3480829283005336
2022-02-04,close,3.0736818686540284,2.3437108138110365
2022-02-07,close,3.125964006513184,2.325805476574706
2022-02-08,close,3.0874232647453708,2.2918766831064423
2022-02-09,close,3.1104080732994364,2.2997572904530523
2022-02-10,close,3.1340414322316246,2.3010291815662764
2022-02-11,close,3.0924302960895256,2.263502522076165
2022-02-14,close,2.962733513716353,2.164446430856281
2022-02-15,close,3.0333026105536756,2.199380671360788
2022-02-16,close,3.04080561613961,2.2167783526579985
2022-02-17,close,3.0309834110876532,2.2034247391061057
2022-02-18,close,2.9993974105203387,2.1852351218159796
2022-02-21,close,2.921868678606574,2.127888591809917
2022-02-22,close,2.8866174446064985,2.0804274973437176
2022-02-23,close,2.907141571680337,2.1109255006896275
2022-02-24,close,2.783787290508997,1.9715376980175758
2022-02-25,close,2.8718674397739723,2.0578113350149865
2022-02-28,close,2.9515367420809624,2.0790355449546967
2022-03-02,close,3.0471064424214864,2.082642113592681
2022-03-03,close,3.098405922109738,2.093731316043942
2022-03-04,close,3.0035617517715076,2.0625855926745356
2022-03-07,close,3.0424632884347154,2.0132786781645624
2022-03-08,close,3.0230111572912954,2.0451971191047136
2022-03-09,close,3.0160825317135473,2.0930325119170163
2022-03-10,close,3.0678795157733236,2.121346909070934
2022-03-11,close,3.082935181522392,2.1440452183354086
2022-03-14,close,3.080952586313054,2.1511827382434956
2022-03-15,close,2.980047952895228,2.1312886010666
2022-03-16,close,3.0399235351578024,2.1624600450369256
2022-03-17,close,3.05879716402873,2.18531350186011
2022-03-21,close,3.098492646350086,2.1899323618581006
2022-03-22,close,3.11688991351083,2.19895106835451
2022-03-23,close,3.158766812766842,2.196350604330408
2022-03-24,close,3.191029001348716,2.1961655187472315
2022-03-25,close,3.193075616038533,2.180907207967081
2022-03-28,close,3.1536800087824237,2.1583936502780103
2022-03-29,close,3.133594695538156,2.1600322292696803
2022-03-30,close,3.0502821856140496,2.1782308434228668
2022-03-31,close,3.0367503849740176,2.1800074795681863
2022-04-01,close,3.0745723262067894,2.239555817902842
2022-04-04,close,3.1447712674906,2.2862817627655727
2022-04-05,close,3.171009144959247,2.317415379057398
2022-04-06,close,3.194071546285379,2.3410082972611517
2022-04-07,close,3.1547393819341156,2.3286651570002346
2022-04-08,close,3.2132879098632467,2.3583613971495763
2022-04-11,close,3.2337801247046807,2.377557880124687
2022-04-12,close,3.1522120511390748,2.347499171967183
2022-04-13,close,3.207638370412647,2.364358253346273
2022-04-18,close,3.204775573582135,2.360302619627157
2022-04-19,close,3.177887151272699,2.332055752897461
2022-04-20,close,3.173903647409692,2.3420215956236063
2022-04-21,close,3.1598043083850262,2.3757994604196826
2022-04-22,close,3.105157496867488,2.3689566818904044
2022-04-25,close,3.031147362141557,2.320307986821947
2022-04-26,close,3.0641528483360236,2.3420353116336754
2022-04-27,close,3.053812451597633,2.3239806670459147
2022-04-28,close,3.067524659258502,2.326352433644886
2022-04-29,close,3.0332887774625625,2.307485035450177
2022-05-02,close,3.0105568193710015,2.2929610403104608
2022-05-04,close,2.960629933119943,2.2384747572878503
2022-05-05,close,2.9758137922657393,2.233210552591477
2022-05-06,close,2.9259227891563473,2.1906730305692936
2022-05-09,close,2.8767297387950292,2.151310832337163
2022-05-10,close,2.7178679246598256,2.098619952585231
2022-05-11,close,2.678252423148878,2.0426283609602924
2022-05-12,close,2.6355154754734818,1.9959327614772426
2022-05-13,close,2.590685530782869,2.025305758312887
2022-05-16,close,2.5956085226187726,2.0505062747588956
2022-05-17,close,2.770245141329145,2.118934336634184
2022-05-18,close,2.78618064968867,2.134095177779908
2022-05-19,close,2.6916521078318665,2.086233680647398
2022-05-20,close,2.772031148415246,2.1387902515061508
2022-05-23,close,2.616124198858499,2.117499219376344
2022-05-24,close,2.5702012436696338,2.0844030998018437
2022-05-25,close,2.5469886786304987,2.017732637196656
2022-05-26,close,2.5869688609197015,2.029299365974425
2022-05-27,close,2.5642814217460983,2.056865661284821
2022-05-30,close,2.5732438837219735,2.0944212682701346
2022-05-31,close,2.6287679360877183,2.1087230420692102
2022-06-01,close,2.6436010248057817,2.1205693248997233
2022-06-02,close,2.6938913773649182,2.1371652274908213
2022-06-03,close,2.689583088123397,2.117449063739522
2022-06-06,close,2.7270732617324795,2.111823480182699
2022-06-07,close,2.725416958531064,2.098428433388195
2022-06-08,close,2.7226925000869335,2.0925413038179212
2022-06-09,close,2.7198945875307716,2.098871871908277
2022-06-10,close,2.690624470281143,2.0856464342143513
2022-06-13,close,2.58463812881447,2.016481094036861
2022-06-14,close,2.5537032099671118,2.011195254078456
2022-06-15,close,2.5407686556794347,2.019933340698673
2022-06-16,close,2.4361557112522325,1.9552255651769204
2022-06-17,close,2.3944986162480797,1.933024608204433
2022-06-20,close,2.2407037005401946,1.862830356968674
2022-06-21,close,2.3373463062780018,1.9270988486662604
2022-06-22,close,2.2931640770284965,1.904970302610449
2022-06-23,close,2.3577523318240554,1.9255051732528217
2022-06-24,close,2.4432471570758003,1.96040030102708
2022-06-27,close,2.4677455181574857,1.9969802961049539
2022-06-28,close,2.5100705164028763,2.011194745549333
2022-06-29,close,2.5380555678608387,2.0081704727177425
2022-06-30,close,2.485255262087938,1.9942380116889464
2022-07-01,close,2.406300289308114,1.9973617012940985
2022-07-04,close,2.40334558714476,2.0164774767559397
2022-07-05,close,2.4035471719432304,2.018141545805998
2022-07-06,close,2.355683206763892,2.03445805382887
2022-07-07,close,2.391822191547265,2.062507670335449
2022-07-08,close,2.4153373380916547,2.0720014214521463
2022-07-11,close,2.441391669582737,2.0937692442569538
2022-07-12,close,2.416810226384584,2.0884055739126324
2022-07-13,close,2.4386797902669386,2.089535546318741
2022-07-14,close,2.42972776195041,2.078010250264016
2022-07-15,close,2.41528905092557,2.0863418529183955
2022-07-18,close,2.46934855025321,2.116732372855536
2022-07-19,close,2.49718271725658,2.1334669523848255
2022-07-20,close,2.518053238480907,2.1423990330061065
2022-07-21,close,2.5493938108701837,2.1563301680299825
2022-07-22,close,2.5683569529547823,2.165788405405734
2022-07-25,close,2.5864431620246946,2.1627466192963234
2022-07-26,close,2.5242599571512687,2.1373778292307004
2022-07-27,close,2.54109396870151,2.1443345793228175
2022-07-28,close,2.5533439815556305,2.151861782786588
2022-07-29,close,2.5957240368146115,2.1758395253084823
2022-08-01,close,2.664344990938498,2.207432210773387
2022-08-02,close,2.671789049777633,2.217564873745949
2022-08-03,close,2.644535086742184,2.204718727243396
2022-08-04,close,2.658286547898705,2.2043947603270673
2022-08-05,close,2.665081484716903,2.210220428316554
2022-08-08,close,2.654894232669055,2.2197204058697
2022-08-10,close,2.6236047807499534,2.2138101291329586
2022-08-11,close,2.6331239934071378,2.2196842762620546
2022-08-12,close,2.680714250962134,2.2247714392222337
2022-08-16,close,2.703201774870871,2.240138849703888
2022-08-17,close,2.7035864617055694,2.257152406420801
2022-08-18,close,2.7023178775524577,2.272502930018443
2022-08-19,close,2.6677333384410398,2.2590318027052807
2022-08-22,close,2.658137878929846,2.2347206731068767
2022-08-23,close,2.703311582785482,2.2566924700888733
2022-08-24,close,2.726561168336825,2.2831602153987864
2022-08-25,close,2.736383867905858,2.2900862639747173
2022-08-26,close,2.7792265879130857,2.3016884548794723
2022-08-29,close,2.7691637092764716,2.295731556184434
2022-08-30,close,2.8062202109497933,2.3272638170241935
2022-09-01,close,2.783088108329798,2.33966454720695
2022-09-02,close,2.7699332415857345,2.34319649779728
2022-09-05,close,2.7716286316365357,2.3645855603260824
2022-09-06,close,2.7937002807043085,2.364642764253739
2022-09-07,close,2.8221543894093792,2.3851618280186635
2022-09-08,close,2.821687363553652,2.400809041783756
2022-09-09,close,2.8021013880678307,2.396784399796028
2022-09-12,close,2.7987880629561124,2.418446812749056
2022-09-13,close,2.8110558557190686,2.430986852915981
2022-09-14,close,2.8346269364890833,2.433460973691269
2022-09-15,close,2.8528636823462397,2.437897038693793
2022-09-16,close,2.818751147891612,2.382897536867067
2022-09-19,close,2.8142431899388427,2.380790534156285
2022-09-20,close,2.8396592825155764,2.4026449145410944
2022-09-21,close,2.801181197311052,2.3821908188875778
2022-09-22,close,2.8184070846713154,2.3901644297446154
2022-09-23,close,2.7486669550435527,2.346479369360286
2022-09-26,close,2.6532736960105776,2.2617695405677125
2022-09-27,close,2.6950036485906663,2.276127829466945
2022-09-28,close,2.670885589309121,2.2631926245576013
2022-09-29,close,2.717413706084809,2.273147957337503
2022-09-30,close,2.750613927722215,2.3034655945655134
2022-10-03,close,2.728383986047801,2.28802138828818
2022-10-04,close,2.769681738044486,2.3264670461021355
2022-10-06,close,2.7971103835463453,2.358901361600405
2022-10-07,close,2.8362982473925964,2.370908597575868
2022-10-10,close,2.816122183561084,2.3599011996165373
2022-10-11,close,2.7812726789583553,2.3260350708012565
2022-10-12,close,2.781087560734886,2.3276555109878356
2022-10-13,close,2.8302969387722654,2.3183188393786085
2022-10-14,close,2.841392762930318,2.318041961421139
2022-10-17,close,2.8399748206301885,2.3151494143558087
2022-10-18,close,2.8395531097194313,2.3334982329629916
2022-10-19,close,2.839007266210756,2.332595854874006
2022-10-20,close,2.8591855596912663,2.3362374396256103
2022-10-21,close,2.8156995417582027,2.317654720812129
2022-10-24,close,2.834284511369271,2.344417514564711
2022-10-25,close,2.8665844305847283,2.3384964762493445
2022-10-27,close,2.8457638594138337,2.3440018438845187
2022-10-28,close,2.864748446353315,2.3352133878613053
2022-10-31,close,2.876685832629563,2.3409825432707314
2022-11-01,close,2.8819615310876276,2.348878557825854
2022-11-02,close,2.8859732026116807,2.354074418376929
2022-11-03,close,2.9224910747326756,2.353989317638259
2022-11-04,close,2.928189973746756,2.366711607650349
2022-11-07,close,2.967609274029805,2.3824523353521654
2022-11-09,close,2.9451435012907914,2.376817120660242
2022-11-10,close,2.894202678937676,2.3518611544183075
2022-11-11,close,2.869581878858674,2.3597192347142855
2022-11-14,close,2.87297455066243,2.3561108403401407
2022-11-15,close,2.864814841305436,2.3556946783532453
2022-11-16,close,2.85488631721198,2.3487815174558033
2022-11-17,close,2.8467677272352625,2.3442704148598565
2022-11-18,close,2.831795795734701,2.3372825827886063
2022-11-21,close,2.825755519956603,2.3292520192122925
2022-11-22,close,2.823245233312333,2.328092295610029
2022-11-23,close,2.8365430520282118,2.3419366031675044
2022-11-24,close,2.8367262001412823,2.356654697258141
2022-11-25,close,2.8471257817131224,2.374210197307481
2022-11-28,close,2.8513692404815045,2.3903307971912255
2022-11-29,close,2.8163857188277075,2.391584509846424
2022-11-30,close,2.820914912972922,2.4081215602503905
2022-12-01,close,2.818530389983491,2.419602128276236
2022-12-02,close,2.831202526393352,2.435189483399439
2022-12-05,close,2.856723472836567,2.4503143414436632
2022-12-06,close,2.8469990548946424,2.4462661492219073
2022-12-07,close,2.8349498307105487,2.437781863243191
2022-12-08,close,2.82661015918367,2.4443338547861924
2022-12-09,close,2.814487268516514,2.416610895479086
2022-12-12,close,2.8157155815064403,2.427922961413515
2022-12-13,close,2.8260230648251845,2.433948565790129
2022-12-14,close,2.8360921826813854,2.4443354536504236
2022-12-15,close,2.787256337849345,2.432625660503765
2022-12-16,close,2.7682354024284432,2.418555548450597
2022-12-19,close,2.7931808718997204,2.435206320765633
2022-12-20,close,2.802221212914509,2.4389432024980255
2022-12-21,close,2.738653966428546,2.3727949045424195
2022-12-22,close,2.700170211449409,2.31770160280401
2022-12-23,close,2.5657086433889806,2.2186390003729777
2022-12-26,close,2.644633219702615,2.2949010735892323
2022-12-27,close,2.6774153983032014,2.3362576236705097
2022-12-28,close,2.6881343477067685,2.3551635486479547
2022-12-29,close,2.6992229009346573,2.362286138698474
2022-12-30,close,2.706604685491468,2.3789841789729684
2023-01-02,close,2.725588297727829,2.4042644561838613
2023-01-03,close,2.7168408338187624,2.4113596151739474
2023-01-04,close,2.6800767585107197,2.393618432847108
2023-01-05,close,2.683155935921735,2.3964563564357264
2023-01-06,close,2.667475671412825,2.3837774226697546
2023-01-09,close,2.6760341124223803,2.400504487644661
2023-01-10,close,2.677657749798409,2.38691010095422
2023-01-11,close,2.67148662006959,2.392663918940663
2023-01-12,close,2.6544999587264373,2.3900390760621244
2023-01-13,close,2.6661499757551,2.3997820840192565
2023-01-16,close,2.6533199493178947,2.3957710425125764
2023-01-17,close,2.662618438237975,2.39639633258835
2023-01-18,close,2.6826334736986253,2.4066068566884447
2023-01-19,close,2.692005498641507,2.400514728825583
2023-01-20,close,2.690385691286797,2.3918769089358265
2023-01-23,close,2.6921330401386094,2.387880502435769
2023-01-24,close,2.6735114239492317,2.3786917930519698
2023-01-25,close,2.6661876513245244,2.353955118275337
2023-01-27,close,2.6356266348806843,2.3016115303703715
2023-01-30,close,2.6233573626307876,2.294922282726456
2023-01-31,close,2.707954396713845,2.3410500748806378
2023-02-01,close,2.675588890429094,2.3063435329863804
2023-02-02,close,2.69110469041796,2.3080975250774927
2023-02-03,close,2.6867521844272226,2.295990271147149
2023-02-06,close,2.690973714007751,2.3050946150625813
2023-02-07,close,2.67244560816822,2.301865725271857
2023-02-08,close,2.686865891634845,2.3155630368576348
2023-02-09,close,2.682963430746508,2.319579790316025
2023-02-10,close,2.676391325452932,2.3283950247542626
2023-02-13,close,2.6557226317603946,2.3041552401055756
2023-02-14,close,2.648672104480875,2.2885707746676385
2023-02-15,open,2.6425296574227457,2.286120553205747
