date,mark,composite_q1,composite_q2,composite_q3,composite_q4,composite_q5,grp_quality_q1,grp_quality_q2,grp_quality_q3,grp_quality_q4,grp_quality_q5,grp_growth_q1,grp_growth_q2,grp_growth_q3,grp_growth_q4,grp_growth_q5,grp_value_q1,grp_value_q2,grp_value_q3,grp_value_q4,grp_value_q5,grp_momentum_q1,grp_momentum_q2,grp_momentum_q3,grp_momentum_q4,grp_momentum_q5,grp_risk_q1,grp_risk_q2,grp_risk_q3,grp_risk_q4,grp_risk_q5,loo_quality_q1,loo_quality_q2,loo_quality_q3,loo_quality_q4,loo_quality_q5,loo_growth_q1,loo_growth_q2,loo_growth_q3,loo_growth_q4,loo_growth_q5,loo_value_q1,loo_value_q2,loo_value_q3,loo_value_q4,loo_value_q5,loo_momentum_q1,loo_momentum_q2,loo_momentum_q3,loo_momentum_q4,loo_momentum_q5,loo_risk_q1,loo_risk_q2,loo_risk_q3,loo_risk_q4,loo_risk_q5
2020-09-25,close,609380.9336860494,544808.0904087727,508334.4162384012,480411.13583009294,419491.0063703163,567043.5714817992,544733.8632951446,524846.1820292334,465090.45932027145,457949.780774634,614681.5459478532,582508.7414957043,449402.36028488603,502593.3072731071,429054.2317123718,455339.99034907244,468156.54874070256,522880.21571004984,543676.7496046652,566666.289294035,541692.7009767127,510324.5409052251,534443.8988607177,540147.9016144834,428721.62890159356,572758.6033328866,537404.815366499,564576.3110675387,485320.76440534944,397700.8379289089,565070.9455034174,578839.5655700278,524820.3425877424,474819.8659295077,419015.7988870563,548460.0485671506,559571.8775419603,528081.549036572,489424.45405380434,429351.6099326562,629542.4379463202,570960.5060485881,474358.9907727968,465281.2226400628,420358.07104158064,615756.5652789186,537927.0054557304,507275.14474000793,464092.43972390966,442506.7709122044,528036.3716631328,567809.9123774187,542265.6540985064,500270.9587207162,428495.32525942766
2020-09-28,close,623662.4967819365,556978.8708778867,520627.6863306435,491859.3143015322,428406.7056718239,577746.3598735293,561502.751626843,536082.1706118169,475578.6512955678,467780.7494358507,628995.5120754371,594933.2146676255,461738.09300024767,513993.2569044662,437741.85084565275,464906.40555600374,476760.9270913505,537542.346850817,557201.2178195713,579527.5290107846,556842.4235701791,522504.63846425695,547382.9335073266,550305.605912384,437316.0532226976,583653.1303708752,549931.1253184782,576004.744367447,497955.7367840396,408224.6917623643,578878.8018181255,591591.6995101057,536821.5445753979,485671.68114619696,428599.4475762615,560177.8609098758,573465.5805942266,539885.4556681898,501629.2575993649,438618.32464007294,643816.4878417403,584533.2876985865,486139.97641831066,476047.842131158,429023.4035863684,626019.1669294274,551131.8663110218,520681.79045562766,476073.6310992968,452122.7738971665,541488.4507677123,580759.8168402382,555305.6143110631,511581.33069191646,437096.3854952848
2020-09-29,close,619669.2018957835,556394.5103827817,522526.0575071913,492751.3850284622,428274.7754451409,576160.8687905853,562119.374776946,536056.3708452496,475617.71943531226,467365.6859783189,625740.1054739334,595259.7292889005,461669.220857176,514214.4367488062,438670.7770794757,463952.81309386075,476915.85533607256,537516.2301896283,556724.9523573925,579589.9048428284,553433.765122125,523322.0757895168,548988.7791103806,550297.1555295597,437031.9685308969,583492.9493328963,549959.5845932789,575890.8144756778,497082.00525647576,408108.2514871651,574295.923133016,592238.7023055863,537466.4205828032,486712.70889801224,429053.26646779565,558361.2390005233,573035.6111232466,539973.2077745576,502305.91033935436,438640.101508292,641015.5723996421,584327.6947823092,486628.0735004884,476939.9174112566,428795.4083465177,623330.5221510326,551158.6336001195,520952.1830540677,476443.8063117257,452356.6174970877,537728.1918866305,580939.9878902845,556411.6763881214,512909.7939849344,436960.52121918
2020-09-30,close,622058.0812890158,557919.3079126314,523079.3594551366,492738.25628561655,428962.7558656771,579617.5112651133,562572.4581715304,536077.2359312128,476810.69445967453,467332.76883850526,628925.3953664098,595687.1988064458,460304.74204127723,517900.16361052764,438330.756419247,464232.55392668943,477137.7907755047,538358.7594781729,558264.3123529764,581806.6332362471,554120.2273072976,525516.3082477585,549140.0444945993,550176.5925345736,438703.779493029,586316.4445286007,549565.96221084,578333.5537712476,496036.25013936573,409358.32491151994,575418.076126609,594853.397358643,537334.3466622324,487584.1197145067,429601.44348271587,561341.635785133,573909.2996893479,539197.9706704742,502898.61765910283,439799.9531643339,646083.3229386304,585308.4571929544,484947.88756335614,476584.8264403804,430404.80041970604,625922.8753799128,552951.3215564761,520660.2778296267,476751.27909211227,453160.0446732269,538925.2139543454,582630.6363734676,556791.1599263621,513963.8620467703,437559.5463154343
2020-10-01,close,625314.4306502923,561715.5039789769,524607.9440381712,498849.6313490453,433123.2688099007,583829.4163754163,566264.7453912883,540661.1210805345,479161.1386642777,471887.721714798,631472.0834493036,599206.8294891731,465046.4437959772,521669.8336907068,442560.7535179697,467425.1000764989,482596.9309188667,543007.1163236349,560995.6285625504,584829.2371555666,556255.1549459092,529641.844397464,553028.6955448642,554218.6873407889,443526.2734130215,588870.873276508,552787.979164062,582321.6158661841,500861.9748986733,413518.66886201483,578281.2572152484,598064.5201317965,539666.765475212,493340.7416431339,434132.0074873655,563911.2361070855,578283.4065378242,541933.180013769,507873.6411898712,444140.7973070363,650068.8458076962,587405.0205121372,488115.2342291133,480827.8828160197,435554.1315535629,628476.9719627894,556227.9771124568,525853.91940287,480143.91353520413,457672.39474323625,542377.5160633227,585022.1530110931,560972.253964829,519212.935438612,441460.1153805569
2020-10-05,close,631915.8508867989,565612.7995535927,527764.776766026,503637.39980625757,435422.714799284,589819.4087507017,571477.9769865467,545264.641339106,481860.7415076439,474127.30490162293,640235.193445056,600647.989412473,469415.0374641088,526650.2927113939,443884.9537536316,472809.2008520506,486655.5101505337,548779.5042175304,563228.6615813503,587215.7083517371,562919.2570122647,531274.9909549822,556435.1840816711,557423.3652091755,448563.02292420133,590724.2590362866,555961.19791228,586448.8183659748,506431.0929937177,418209.09908143186,583519.4287700979,601216.7163201872,544013.6570147158,497647.0319936135,437377.40633627225,569048.7110186758,580991.6631775798,545750.8059152096,513564.21147844417,447057.6072560677,654808.1925268741,592637.8661246567,491045.7464502225,483055.19328439876,440631.62867094355,634613.9091509315,559892.4534943892,530476.8605370026,483686.45881599264,460402.521267934,549268.7358783049,589144.7863759715,565967.8619727197,522500.74177222897,442988.7910821567
2020-10-06,close,635087.8611169403,569038.758776698,530789.975163662,508535.7854655317,439560.8918411645,592671.9324755345,574553.5114825276,552790.4113326423,483635.0735027716,477989.544030944,645121.6002689374,603893.0495096671,474964.17779782024,528687.0368794053,447074.495190828,477583.6918708951,490160.66709867644,551736.6572920139,567944.9598308022,590177.6983208153,567447.5834030526,532550.5017635458,559863.9416650898,561391.9225934808,454026.5381129526,590791.4638215976,560546.6447168739,591852.24332072,510099.15393301105,422840.71715472674,587221.9116172997,603540.7771430708,547641.4625526633,501124.1925797045,442688.78317088017,570868.464674669,585085.9415812681,548713.723080541,518169.7131258321,452125.41076770105,657313.290931005,597221.6997825808,493623.1580926675,486906.3922823158,445610.8559124698,636405.392987463,565505.1975731627,534317.9145711173,487253.52128175943,464361.69436632394,552835.2999814269,592613.7142636065,570238.1258323998,526155.9556190801,447035.7811734601
2020-10-07,close,632478.4493408558,565359.4922439685,528512.8979897513,505785.98320852406,435768.38370766956,588722.2532187785,572382.6924480012,549641.5285014668,481426.8917011579,474053.33272159775,640866.813721606,600464.3650007199,472088.32816475554,525121.3423797011,445400.62316897186,472674.4300996591,486284.3478659871,548827.8246515718,565580.9972760133,589376.185733862,565769.7638677141,530849.7825857298,556783.42459466,556913.2221069031,449817.14758488815,590311.9239593782,559145.9666851347,589299.8526457122,504461.41656441044,418607.15248303517,583710.1930139342,602033.5166233929,544157.6407418372,498240.4429437236,439008.1186406735,569129.5730954857,583909.4170912455,545844.878286876,512779.04418028897,448399.2221896081,657314.3487783512,595518.9385101374,489508.8658897747,484380.8509259974,439964.1788684046,632430.5373495229,562330.8788853851,532051.6444840342,484412.8904611099,461140.47805498226,548984.1876071292,588734.8430039047,567338.4106529278,525180.4018054088,443285.9984361894
2020-10-08,close,635177.1948646936,564262.4114152235,526553.4662626546,500506.85952092585,433380.38747405785,589415.1139557003,570070.0487045606,547035.9473047899,478762.504475355,472123.7435964113,642958.7208388575,599997.646200688,469498.6508342934,520502.1683213754,442834.13681764813,471010.13523021183,482786.2093391188,545700.2058558044,567295.6728676504,587139.8686972696,567037.8534626386,529099.5655348207,555571.0658510723,554730.5728694516,445241.1766674693,591394.6948214266,555739.7680889145,586119.5768571803,501335.4486657334,418094.4861581407,586269.434208132,599508.1745722648,543892.5237657168,493635.2705274336,435695.5226721035,569835.9607628846,582525.499123714,543850.1830147823,509722.36022169836,445494.062420079,657870.4046746322,595867.2346165061,488158.95131796197,480445.92716392,436462.6998216374,633824.8699646863,560812.2185900281,529035.6242853508,482503.4936551849,457870.7920652477,552273.9142529703,586901.0878127125,564410.8569704022,520244.61107515724,440778.89422507654
2020-10-09,close,631837.2116137504,562437.4299884085,525739.1565889838,499661.5574009683,433033.4643690654,587981.5008660678,568931.5131761635,544944.2496911683,477312.38873247284,471518.4622685239,638351.0387507488,599965.0867309057,469513.46794168226,519357.62545214733,441501.0734631914,471403.8648150829,481230.3273658,543584.2122550096,565779.3309373435,585031.3692187442,563930.4098675668,526893.0771449875,553593.1541845772,555387.3126315078,445035.18867530744,591066.9853028137,554007.9007036675,583553.2300104003,500889.5415864416,416564.04108277685,583786.6207750082,596698.764077245,542809.914843214,493266.9583652611,435301.92907572945,568597.2468908693,580295.9005412753,542729.0963906742,507951.72925655846,445006.75183168653,653889.0679825875,595346.9540163507,486441.1162090829,479857.70522146433,436088.6050771167,631557.5130895637,560327.9826276744,526752.4696715302,481953.18517848226,456623.3714575144,549092.3975057659,585449.5221981716,562362.7465237577,520528.17225242633,440243.8954167268
2020-10-12,close,627257.1543097507,558919.3018256179,520811.5405991684,493978.5712946602,426623.03335511155,584618.6596874411,566801.631242607,537595.7664592236,471105.38359857054,465341.1736979746,632657.106316984,594218.9830822652,464846.8875655089,513809.42669148697,437142.0624294661,463073.1871750193,475553.9605054151,537510.26164703,562396.3119976433,583532.5550808713,560313.124194804,522655.5412148345,549357.9046591785,548895.7568468278,438251.9733485391,590121.9870893918,551504.7107977648,576640.9660558386,493111.53572181833,410198.5847753928,579040.8818451008,589849.1828614848,540560.86076998,487810.48816939123,429217.51693392475,567546.0248655892,573924.8512199062,538412.0782060267,501801.29035560926,437872.6239407224,651067.7842233973,592683.2444865454,481284.42463372916,473511.5706825081,428816.6688307538,627772.2255467725,553538.4860108157,521940.62180968554,477491.8280809876,450926.0897914263,543517.2792318816,581335.7577388725,556642.5298023862,515374.77076992736,435069.36770492385
2020-10-13,close,627614.7938057793,561648.1351301168,520920.7015514373,492603.8716092611,426956.152347277,586499.6441546369,566578.4674612415,539077.0603602009,471992.7470638394,463489.28916272224,636085.8748271876,595523.3402560907,464759.77070831676,514361.5920527708,434912.4227249545,461268.90286449797,478051.06341430516,539084.1981725077,563492.8910318213,581990.8231802855,560219.476468885,523787.6237886261,549747.7310746799,550304.7120988478,437588.8905892842,588941.040230221,552085.022279102,578147.5585850342,493377.4244493497,410805.51162057585,578629.5062777299,593517.7336353252,540444.4839230104,487523.85744723247,428736.00733307755,567576.4983442436,576435.3752974882,538142.7966187603,501136.42968761106,438303.3438573152,652204.6860139226,595218.1997040127,481298.6163797462,473298.0703844993,427919.56142308225,631278.6276485072,552910.367809973,522491.8304762767,476888.6729543849,450648.8678684068,545008.0955693249,581944.7719679041,558673.6386468647,513770.4706506379,434765.0193680882
2020-10-14,close,627713.8058071974,561536.3664666484,520879.93503807514,490974.8856150436,427753.11904048757,585517.142148755,565876.2319612874,540408.6878534883,472220.54988723417,462700.2120134254,637493.5032769276,594236.3506222137,463189.0504925932,515358.4755629513,434804.88367676415,461204.87243812234,478401.30107625586,539031.441125173,563261.6399833508,581035.3295953396,561103.225030898,521167.713698017,550640.9563751838,550071.1797823649,437817.2999147416,587690.4079412676,551470.9334030551,578363.6493212301,491932.1926280289,412538.641764025,578668.3263488499,593724.0884387061,541133.5068208454,484451.262836499,429990.14728099806,566778.8108591659,576630.2709932267,537380.5005486889,500414.04256330297,439314.6047590511,652924.7876055466,593211.6020665432,481547.4780969221,473182.6451915396,428123.3140693294,630290.8136931938,554343.0560056624,521638.4554431953,476444.7986244802,450652.371994656,547266.9773722618,580006.1920934548,557286.6258727717,513202.97067353554,435285.40305968735
2020-10-15,close,617839.1098492196,551643.0398971406,512030.4911332,485509.68070113816,420419.07464926754,576472.0303389872,557509.7039853103,531019.7187012867,465207.4171805214,455232.9504162328,624438.5965795426,583658.3269000406,457062.45328980824,507947.241069617,429408.0225361663,452917.48454941495,472614.6711846142,528982.7742987782,554160.3234946486,572996.6575278091,550252.7516126476,513905.0824883655,542807.21002936,540944.7352781369,431514.66184343444,581295.4568323471,544722.8560393826,568769.0825639942,483225.22476137814,403797.52785616554,569392.9114227643,583726.3707396766,532802.3611435697,478158.6698735042,422561.41967783304,558943.5942422674,566689.7244070295,529478.8971703912,492989.7007322286,431418.27029197104,642414.5025218817,583569.0138490077,473871.0990214168,466440.37206912343,421251.69273469836,621915.1674639148,544967.8483595788,512499.9138863307,470011.5455987119,442777.96657331707,536896.6946853424,569313.9717509003,549436.0423393756,506208.830037411,429474.3614669484
2020-10-16,close,622063.0291714004,555398.656467359,517643.12347377423,492796.40477751987,423995.16133910575,580175.5955643818,561264.6151235119,536089.1281684212,472324.6028980726,459877.3288888915,629418.1974792319,590808.9646523774,461380.29498315015,512267.0667767859,433668.7024694211,459823.92316845234,475419.6453089071,534089.6036497384,558896.6565075875,578081.1933329495,553729.3736365406,517659.9337373665,549488.2152346647,545321.9934193743,437570.38724141597,585598.9231697079,549899.6192862771,574207.8235445574,486899.6149619994,409430.5585564169,573092.6738781036,589127.6041026205,538882.0029601359,482719.642253947,427347.97557515133,562404.8739845739,571481.4434196616,535169.8219720095,497644.99916485377,437131.09996995144,646924.3822178509,587388.8594772352,479054.4805332126,471107.29802491964,427050.03510758746,625990.3069093181,550118.9754757858,519773.549566841,474905.9674219044,446080.47395992384,541655.4888682752,572138.1824910975,556804.5704550329,512991.95443014713,432687.66006664507
2020-10-19,close,624270.1660307207,557918.2020943947,521313.647236774,495359.92510838876,427165.5689333684,584242.8065220274,563333.1995638844,537069.5661228292,476623.71734960395,462777.0557195678,629101.90863461,594306.9946236734,465660.8340428247,515521.00506547245,436707.11809831887,463359.2159922207,477739.20838389406,537698.8712944844,561957.1848399343,579836.433702104,555524.4634261181,520963.32682653883,551552.9419709633,549245.5490474487,440765.04287243966,588307.3581700247,552992.5012179968,577976.9852917611,490137.11537307716,411184.27440746874,574252.3494580743,592971.567649322,542761.7853650538,483937.0104743724,431354.0961344618,565169.075060996,575196.377044684,537704.3142764688,499759.4241967136,440318.06982608215,648206.8674708424,591142.5693178733,481875.75242017146,474027.9417091587,430225.2037996043,627929.9594763163,555333.8001593081,520297.86636126484,478025.8244943754,449501.8018410998,543714.5341069925,574297.4034786172,559345.6874505847,517375.01960003993,435784.29497926775
2020-10-20,close,626651.3762263336,558701.6053011403,523831.8698635137,497585.09113291744,431288.30230330344,587711.4027227261,565764.3250459438,537834.3440739971,479831.72320028284,465462.58019038034,630936.7601253684,595365.7492783437,467753.0543396514,518487.5574653632,440766.6334558159,465212.25441255345,479296.08962367213,542182.4011693298,565132.4991025708,581453.9675835237,556763.9046124077,523488.4004017148,553449.8491612548,552016.8290850533,444553.05039866787,589883.8787126899,554882.5242593247,580420.7238837663,494797.344148469,412941.9058508975,577000.7283905399,592930.1699625872,545160.7230707239,485854.58874197525,436099.05009842303,566415.4274699406,577273.3163574267,540245.8511207858,502169.1265335996,444162.4473076566,649474.0235510323,592855.325229289,484141.1484309359,476241.0359933144,434543.5748164754,630338.3872980751,557899.90962251,521625.90706927667,479562.19917631964,453953.34837007476,545367.6906339962,575841.8933346025,561864.907198878,520009.13659519335,439641.1826858984
2020-10-21,close,629176.8251651161,560675.5856626492,524731.8021951661,497870.1284763865,433544.93192351254,587578.5533046036,569003.4944931549,540530.5046721315,481604.70198528434,465825.72787000984,631904.536463844,595327.3740407152,468683.5936839793,521822.3856492479,443118.89360700065,466894.06475314253,482586.9732816726,544686.3356724506,565744.0755938407,580850.8472401615,559099.0065247108,524263.2756267338,554606.3200918748,553943.2729582622,446240.1997878699,590538.0185426556,554674.1944440287,585288.6454852885,496558.156676947,413911.40172941657,579905.6183865763,593837.2373391413,546547.7304259262,486953.46304633905,437724.45249523164,568757.7146552192,580241.3777263522,540950.1083849408,503116.9756871336,445289.22240898374,650381.6304951276,595589.2203383126,484763.15759950224,478233.30679440184,436118.9521227186,631387.4793748664,560129.1164391931,521506.7891362171,483386.1305955931,454706.0686956928,548825.598401485,575741.6033295906,562556.241518238,520642.81172222074,442488.38725858263
2020-10-22,close,632731.9917922249,563728.5743636652,528412.5173299221,501564.439605489,437748.8277213916,588741.5032700837,574385.3935922071,542056.5058198698,487787.53953496175,469683.3377285843,634557.7212283564,598816.7291547988,473057.5859667585,526025.3910082217,446584.37120566395,473442.2634342301,486836.5260853312,549629.9008658291,566684.0166027716,581924.3417551668,561302.2340632383,526610.122731231,557050.8545444544,559519.0537745545,451746.2199830284,593760.4945856212,560012.876982219,589111.1162799629,501879.6997434513,415087.27517106774,582817.4509652562,598205.5823304211,550823.4479882147,489987.77224967733,441525.92060749314,573446.5221820216,582544.0240696878,543500.8063684497,508593.21999443724,448617.68314572686,652850.969601588,599224.2821980931,487068.81576286204,483429.7639972995,440383.35988008097,636144.7002175445,565442.9833118212,522874.7394714409,487997.08221031836,457396.4241677269,550901.9317197374,578990.8340795501,566008.6995940298,527412.141477638,445448.5326704622
2020-10-23,close,635195.3163852948,568090.9079609767,532351.3578135206,508128.44421348517,443891.0619393908,591709.0964593486,578314.3219207099,547717.3287499683,490357.59693004546,478572.13861230866,638124.8136317673,603493.0955639667,476274.9400876751,532158.2642101566,453030.35783612326,480380.9561120749,491171.1216844791,555251.0812081991,567905.0172209011,587928.9006801902,564285.7550387947,531640.8132976905,560597.4468161531,565631.7418058416,458075.0131211801,595600.2245546598,563666.479634716,594568.1777551594,510156.533298932,419512.63846311,584921.8420441877,603181.0499037679,555084.4566352586,496218.35255459213,447574.27266216266,575843.4337119017,586520.5355287804,548598.5639118723,513649.48014093423,455708.00307240797,654844.4070992853,602252.4388066655,491289.53895725944,487957.2267319616,449281.34469884506,638834.6811529298,569380.8310774044,529500.5071391825,490615.0145553158,465200.71651037823,554214.6110100946,583771.4190328378,571826.6403813316,530585.4720300693,452409.67930938094
2020-10-26,close,629460.4952724874,561147.3155429951,525962.5706286569,503334.61758909764,437422.3663840641,585761.4124185684,571462.5277607067,542314.1428087556,484307.15109850647,472258.27748891234,632441.1118259992,596518.435939511,469418.08531399205,527159.5465945702,447144.18166187784,474764.53155234334,483416.2242567141,550169.0469181666,560672.1754819923,583312.6415637616,559507.2309265459,525459.4349866108,553168.1412145729,558648.0605689142,452773.0205167072,590484.6692168512,557492.6746270129,587893.0038574352,504761.09745014476,412859.5301203836,580274.2943155698,594695.0725312248,549010.6901386734,491136.71014334174,441378.4692006607,571144.0386886293,577936.0047730883,544094.2235271018,507059.56770862266,449655.23354846536,647875.0805344244,597599.7407765251,485260.58875449956,482584.77053187415,442270.1214671465,633357.422085296,562081.8547379784,524888.7082881102,483457.17765185365,459396.28163422627,548181.6813086543,577152.0918612987,565472.2120029296,524395.5945042252,446885.01820419874
2020-10-27,close,632796.3490305701,561049.0237639198,528043.4705216578,503885.5054215027,438641.0064274293,589096.6720040711,572599.0915676245,544956.0411333481,484481.7500005007,472216.2101649158,633235.1226588929,597475.0255077676,469280.790854945,529459.6211985728,449886.4028552853,473963.7967581104,484438.4840554218,552668.0060206436,561797.4595139967,586744.1497912146,561299.9166800607,528000.2666468986,554484.3963204552,559198.6162504139,453498.8728108211,596652.6704487922,557572.7894843895,587416.1409343112,505403.4911834508,413713.3367652622,582154.8527441173,597266.1390900348,548635.804046378,492938.95459508686,442441.7929429201,575212.9957218191,578631.5004422163,544695.4137054107,508136.334118062,450280.84654407407,652857.4617970029,598748.2903952744,485781.5717479943,482972.6113909712,442874.2999898901,636529.3014949642,563247.5955604971,525312.6058087874,484056.2372852284,461147.0456601508,547853.848941701,579583.1106455211,567842.9543317786,526483.5926983564,447432.28009164555
2020-10-28,close,626597.9903346997,557399.7476844141,524739.406589749,499484.39658572816,434003.61231723917,583911.6971377474,568836.4783290369,538984.3402218287,481587.88187564665,467687.64494214853,629065.5797774314,591289.301558223,465467.4953533702,526060.3595019665,445155.9405447707,469903.2968355734,480899.863388081,547456.4105916474,556621.4063947445,582406.484419974,556559.2846963151,524246.8365601344,549861.8216755538,556109.1042436609,447881.8022905492,592352.2463749176,552694.5257128653,582660.4870914458,500616.99093692197,410244.26946946495,577539.2219229444,593083.1384028523,544499.0372334414,488917.05046475737,437473.512966856,569977.6940265296,574277.1263230302,540605.6389795633,505165.3640470635,444960.45463123126,648136.7859336783,592568.5396920447,483986.95862682717,478250.31615424907,438095.4984310529,630262.4002238375,558851.1623332839,522054.1798386691,480770.04820218857,455967.90104608954,543331.6965697018,575062.8344835085,563612.9127447956,522390.75700377213,442668.89695998136
2020-10-29,close,623036.5665864724,553505.100365557,522848.1044403022,495366.8222922028,433026.067617367,579926.289569443,566398.386855202,536592.4583527466,478641.7213309544,465264.80252470844,623727.7476574237,589147.3121083492,464922.1330466883,521824.4235690771,442756.9912446758,465677.4431186158,476095.37500453385,545996.5141487331,553927.2405383398,582124.6879996908,555094.6609919398,521237.5334361828,547377.107915042,553251.7513380761,443930.8795083381,591463.4688360423,548218.3103056998,579099.5266136549,498034.98012846895,407798.6412115235,574396.7353841839,589574.4163486545,541529.1878832332,486751.19324042497,435043.5943616237,567019.4027489914,571669.8016613732,537262.1611851987,501648.55639752327,443172.70063742425,645787.0776015649,589155.6104499291,481375.850347269,475753.20580027776,435090.92807588296,624627.6584980178,555782.4208124211,518761.0951504911,480564.09754106135,453389.06061556685,539605.4223922873,571360.2740611734,560948.4333917788,520857.0965181191,440078.16861622984
2020-10-30,close,623394.4996180898,555403.6343460132,525715.9073029223,496195.8032644301,432412.75450009835,580376.713041366,568273.4638626557,537515.8767570505,480700.13207144366,465032.17884083174,626422.8460017574,588853.904344453,466169.6752481342,521918.7298307812,444033.4358752347,466542.3075756953,477084.96962008317,546990.6070124549,554900.9878016829,583392.0882333575,556719.0794222868,520940.9876234881,550477.1926407412,554576.9940833307,443590.0692797973,591317.1710260145,550090.3903477428,581677.8922599987,498791.43655368267,408014.26577869675,574813.0867822055,591123.1925331458,544621.1113736078,487350.69857000763,434804.1538465971,566733.2190322782,574742.1139428432,539093.8408593673,503504.8966302049,442203.037277108,645886.7849122453,592283.6992031748,483169.8039096299,476539.18691160966,434599.2036751178,625329.3534690617,556759.4397122416,519560.5565837842,482852.09302544885,453607.9911712361,540461.1438702617,574772.6954375234,560306.6967175963,521835.58349112875,440692.5970036709
2020-11-02,close,615068.1590684052,549890.8133464865,524521.6248447892,491085.8793662159,429884.86474163213,573928.166918148,564257.2276436524,532255.0424489727,476701.07424271276,462518.23565011716,617590.1981520507,582088.2140585074,463048.99823335273,519281.0153236927,442116.0712791087,461520.62345534057,473456.15496532916,540211.875580505,550916.77935007,581117.3320591815,549258.249758131,516910.3599186585,548077.2505377257,550543.8198023014,439632.5421004906,589624.9469556515,546606.8899644573,577191.1085396445,491813.24529548024,403565.77556324314,567266.0900287428,584695.7315736881,542139.7807407444,484872.016490552,431283.6044545477,560263.9355696307,570066.8913137579,537245.388638008,498747.2741999142,438078.4313416722,637404.6750973773,588521.8567221488,480142.63935519225,472063.56668153114,431739.70690206677,619734.0556812006,550181.6608185819,515444.2884183482,479800.7207577011,450501.206165123,533038.4286878868,568319.2431450424,555782.0589307422,518961.6849851732,439276.2106563975
2020-11-03,close,617384.003689072,552854.1432691482,524830.2658830853,493227.89478406747,431084.4507625148,578810.3053151612,565842.5385845477,533363.6277422361,477323.9047881167,463528.55775723245,618450.5391330754,585239.7915117327,463751.65800057823,521301.08563657524,444237.3486433729,462062.42813848663,474285.99874427705,542189.2131091128,553749.3744688063,584065.4749292227,552446.703106563,519572.3204601377,548756.029109359,551792.4557857035,440702.22416071093,592827.3442644859,547513.1922945121,579488.8815413491,493578.8532533623,404448.97729344177,569032.0780274278,585928.8678289612,544763.2660168931,487152.8053608886,432226.7422288892,563006.1891344113,573330.1265568052,537444.4730821927,501384.02216982294,438346.3019492212,641554.5529634574,589007.9797130587,482422.07805754105,473235.92176267714,432743.5157000206,621815.0870043769,552617.3356244279,516572.12963497516,481511.67717245984,452009.78149198927,536753.35050861,567622.30230807,558118.3999986276,520453.9763846833,441072.0278817403
2020-11-04,close,619753.6311823177,554379.8106360332,527000.7075213982,493679.2923937103,432338.3329519687,581522.3826235888,567567.6451470988,534760.7878365911,478168.76132034534,464646.8991460083,620120.5840966352,587764.2513738296,464638.1278365105,522515.12520048354,445722.94159148616,461929.45572861255,475797.5966841142,543044.253521836,555868.9164936508,587647.808780336,553887.5971380437,521517.38875971927,550540.3360736698,553507.0728928462,441528.86771553487,596533.8367828961,550370.6435402631,579542.6107908936,494027.75570833724,405305.7973327261,571141.3936561305,586983.2527930911,546394.7533447061,488632.266199004,433544.29054963734,565637.5160066228,572922.6471764244,540852.2383169715,502450.1073862594,439314.80262172903,645031.0156775621,590928.6078657178,483407.7628614662,474236.9995653225,433451.8492271361,625148.6464882683,554402.1397569523,516108.52417674626,483402.7364212099,453310.8407551753,537730.5122527843,569271.2075012254,559722.9859332708,521746.2491466803,443049.65854277764
2020-11-05,close,631800.7024982458,561682.914810982,533870.4500854975,502834.8306315966,440281.6091685851,590338.0354683578,576914.3450837875,543736.9008538479,485808.4742267552,473137.637087913,632569.1384124792,595729.1655628178,473363.63069867593,530699.4347862104,452128.5907201021,470038.69443289813,482308.5627252842,554215.5871966431,565434.3354741358,595636.4996844574,563809.0103346527,529408.8694694121,559481.4018244109,563767.2728289488,448038.04717728385,604753.3047135322,558975.2173962469,590166.9793144233,502695.9083408561,412325.7965622084,582352.7353098744,595154.9612738205,553852.6433959835,498083.54649967485,440554.3057380204,574099.5972704521,582202.9583571535,548936.4510561094,511542.3633277012,447409.9810160155,656204.5968962656,600349.8175434909,490030.4721783297,483424.8344909725,440495.7511934218,634823.3836733386,564798.4242465637,523608.7234779896,491791.3959919949,460773.16077481484,548378.5879866871,577054.0944489476,569016.2282384757,530277.0511941571,450208.4708636341
2020-11-06,close,634928.6191091649,562958.819891754,538768.1337740218,505390.4221230633,443293.0511366587,593128.5627210395,578299.7906578608,546287.1547302145,490347.1835046349,476586.25857817626,635364.0864356544,600087.2628158765,475761.0455620934,533308.5520890617,455138.690929999,474613.33658708807,484573.06072071334,558367.9902463739,567912.7405255255,596916.1148381741,566517.2673714249,532394.3480967636,563097.330621197,565215.0330679876,451992.95511764527,606113.6405525549,561675.9226785153,594704.9227014801,507041.12255563703,414330.4508757511,584667.0717955743,598561.425764302,556827.856791311,501275.2058910048,443550.3802492199,576948.3592051156,583965.9770766366,553055.7925156668,515253.3152029835,449933.87206742185,659414.5003226326,601071.4433967035,494084.8642317221,486491.26359843515,443910.0242366728,637262.3674027867,568673.5203065627,526044.2998532022,495066.2305273129,463662.6663687601,550505.2864663993,581307.169536745,572833.1183937623,533375.5494575218,452245.58403049206
