cagr,turnover
0.11731619425808248,0.4989589167287367
0.3515196402831806,0.45483956089864896
0.17594620432459007,0.4109534677598599
0.19336722894512848,0.38135595455779786
0.1608118305701478,0.5945452864633282
0.1622237326594198,0.36317893987484984
0.18892040902964946,0.4366233689517619
0.17324086970284824,0.4840824084895267
0.16107660354569164,0.3788093872423869
0.2143101806387726,0.45388732608109456
0.12531727368920254,0.6314422410409646
0.2553226264142652,0.44500066563284946
0.1217513678934441,0.4342039948704603
0.1819545660661801,0.645731525545004
0.19119897864897228,0.5402366650590251
0.20989449372828295,0.42857273184566896
0.18169920902653725,0.47596561563220313
0.14493476235231384,0.5573527974531036
0.2573515734550911,0.5189621953108923
0.2485357671299302,0.6524543122871572
0.18800901679877136,0.5616237309367627
0.21956445994506613,0.4356295193651071
0.22461649180515342,0.40251972328984725
0.2919708974349675,0.4993140041050329
0.3565750789349935,0.42537561906756327
0.07443035779392249,0.5006973260267484
0.21932322206367316,0.394903231875851
0.10854420996747782,0.5380909374310665
0.09691620246661348,0.5017398662653062
0.20055771527222488,0.5384792307827161
0.13916085680251844,0.47496581902427865
0.20700972412444907,0.4556206779249615
0.35034177720188286,0.5052605155888195
0.27247085465851995,0.4836391684995034
0.3468742858302025,0.45856965003145544
0.2154368441221568,0.5917462821738929
0.21630476254695608,0.4040874942660427
0.22661953836454285,0.4885200168020998
0.22717860319889116,0.46224220774869795
0.2067396633129499,0.672608092734563
0.2405596864176982,0.36112539223786244
0.19804623879496663,0.5204717359369527
0.21547838857193158,0.48567716079586915
0.15862418656388377,0.5772547339067348
0.059140724901660224,0.6056667685289886
0.21247019058579664,0.5283621690104282
0.2753965618469034,0.5804416566084043
0.29230290332523023,0.4324113856766171
0.28721877987046507,0.4407245586785727
0.1714223920898197,0.46239478454587796
0.1957885490124247,0.478862142592415
0.2078023338528523,0.4301416050434433
0.1520493327172876,0.5062704463088512
0.21288706312640482,0.4507934440719925
0.13004807663110762,0.5170768971519908
